objID,pairID,expID,detector,ccd_type,GRID_X0,GRID_X0ERR,GRID_Y0,GRID_Y0ERR,GRID_THETA,GRID_THETAERR,group,orientation,dX,dY,dR,theta
224,116,3021122200232,59,E2V,4149.44012680462,0.021249462472292,2063.02844180675,0.0180570779262025,0.0925601911683909,2.00656975589818e-05,2,178.32038625049094,155.13019993018224,0.15223734071014405,155.13027462937794,179.94377268700214
225,104,3021122200217,60,E2V,-110.241502317575,0.0166642988146728,2018.18312682982,0.0147158769409702,0.0935819621484371,1.35789190264324e-05,3,0.49368313633829075,154.34326193891502,5.033204232860044,154.42530767589298,178.13222037735108
226,111,3021122200221,60,E2V,2096.4954181173,0.0310720807373229,-75.8500399510815,0.0255795090237438,0.0934715940928928,2.08853908738794e-05,1,267.33853458091795,-5.142856160579868,227.33569763383093,227.39386180842484,88.70405877927944
227,117,3021122200224,60,E2V,2086.09710396347,0.0144589476727909,4124.19205611547,0.0149505480469873,0.0933481412365818,1.23717618627303e-05,0,92.32102459358565,2.5015711206601736,243.06751327424354,243.08038560812815,90.58964855213226
228,118,3021122200233,60,E2V,4192.19357959233,0.0211869861688469,2028.75058482726,0.0187700059527804,0.0933379547686448,2.06925100025075e-05,2,179.2486098179455,126.93786610833467,0.49503674901984596,126.93883138551568,179.77655703926084
229,113,3021122200222,61,E2V,2073.23663790521,0.0798487386228891,-68.9068358402459,0.0909402091426176,0.0925966356005563,4.50389919156027e-10,1,267.9726497040706,-2.38729383277996,225.5282391365754,225.540873945031,89.393527155785
230,119,3021122200225,61,E2V,2066.73787285549,0.0145685737054121,4132.02632713105,0.0151834368653144,0.0923970624629269,1.23794366251445e-05,0,91.7929188852402,0.30879073821006386,244.4980545019962,244.49824949676247,90.07236211626052
231,118,3021122200233,61,E2V,-30.7442865160045,0.0164915073353918,2028.25554807824,0.0144515434523306,0.0924998889293085,1.38255016199637e-05,3,0.7971556059846137,126.93786610833467,0.49503674901984596,126.93883138551568,179.77655703926084
232,120,3021122200234,61,E2V,4170.64251351813,0.0204177253278386,2033.65229528993,0.0182008438677201,0.0923719807991376,2.15421337727908e-05,2,179.1117929265071,132.69148610890807,-6.947737877760119,132.87325369467177,182.99727496339665
233,115,3021122200223,62,E2V,2045.41802801296,0.0365145771940616,-57.2036228154114,0.0240562399907471,0.0922754015316441,1.47167755023959e-10,1,268.7352546841012,0.18332665278012428,214.50843135224113,214.50850969101614,90.0489670305871
